#CalcHEP  3.8.9
#Type 2 -> 3
#Initial_state
   P1_3=2.000000E+01  P2_3=-0.000000E+00
  StrFun1="OFF"
  StrFun2="OFF"
#PROCESS   13(m) 100(n) -> 13(m) 1001(S0) 100(n)
#MASSES  1.0566000000E-01 5.2020000000E+01 1.0566000000E-01 9.0000000000E-01 5.2020000000E+01
#Cross_section(Width) 2.371871E+00
#Number_of_events      10000
#Sum_of_weights   1.0003E+04   1.0012E+04 
#Events       P1_3 [Gev]        P2_3 [Gev]        P3_1 [Gev]        P3_2 [Gev]        P3_3 [Gev]        P4_1 [Gev]        P4_2 [Gev]        P4_3 [Gev]        P5_1 [Gev]        P5_2 [Gev]        P5_3 [Gev]     Q_factor   alpha_QCD  Color chains
   1.000E+00  2.0000000000E+01  0.0000000000E+00  1.2561685628E-02 -3.2076859526E-02  7.8557564017E-01 -3.8842863236E-02  6.6051979526E-03  1.9185722389E+01  2.6281177608E-02  2.5471661573E-02  2.8701971265E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  1.0481026638E-01  6.9417758284E-02  1.2164491284E+00 -3.0895910411E-02 -9.4503205302E-02  1.8750876596E+01 -7.3914355966E-02  2.5085447019E-02  3.2674275381E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  2.8853143150E-01  1.1989752135E-01  4.1226238888E+00 -2.0892355040E-01 -1.8664577268E-01  1.5836334759E+01 -7.9607881096E-02  6.6748251323E-02  4.1041351878E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  3.5565618948E-03 -1.6653579449E-01  1.1598783500E+00 -4.2263045481E-02  7.8974643292E-02  1.8801903339E+01  3.8706483586E-02  8.7561151199E-02  3.8218310953E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00 -3.7203483082E-01 -8.2822892529E-02  4.4567755986E+00  4.1129377088E-01  1.1847312714E-01  1.5493919288E+01 -3.9258940067E-02 -3.5650234612E-02  4.9305113535E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00 -1.1398325641E-01 -1.2916657429E-01  3.9572138113E-01 -1.3505418837E-02  1.2170414001E-01  1.9534633629E+01  1.2748867525E-01  7.4624342786E-03  6.9644990198E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  6.1706148770E-02 -2.7616672644E-02  2.2210985205E+00 -1.7478466154E-02  3.8495954336E-02  1.7752765886E+01 -4.4227682616E-02 -1.0879281692E-02  2.6135593768E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  1.4369394653E-01  3.7766214579E-02  6.3753758643E-01 -1.4626275595E-01  3.0582074772E-02  1.9315586424E+01  2.5688094197E-03 -6.8348289351E-02  4.6875990060E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  2.6138320048E-02 -6.0483104776E-02  1.4358102128E+00 -2.7986840583E-02  1.1396624110E-01  1.8536838186E+01  1.8485205344E-03 -5.3483136327E-02  2.7351601400E-02| 6.919E+01  1.236E-01 
   1.000E+00  2.0000000000E+01  0.0000000000E+00  3.0228970176E-01 -1.0401588839E-01  2.6194754720E+00 -2.4406937607E-01 -3.1509149911E-02  1.7333930549E+01 -5.8220325693E-02  1.3552503830E-01  4.6593979104E-02| 6.919E+01  1.236E-01 
