#CalcHEP  3.8.9
#Type 2 -> 3
#Initial_state
   P1_3=1.500000E+01  P2_3=-0.000000E+00
  StrFun1="OFF"
  StrFun2="OFF"
#PROCESS   13(m) 100(n) -> 13(m) 1001(S0) 100(n)
#MASSES  1.0566000000E-01 5.2020000000E+01 1.0566000000E-01 5.0000000000E-01 5.2020000000E+01
#Cross_section(Width) 5.997863E+00
#Number_of_events      10000
#Sum_of_weights   1.0002E+04   1.0007E+04 
#Events       P1_3 [Gev]        P2_3 [Gev]        P3_1 [Gev]        P3_2 [Gev]        P3_3 [Gev]        P4_1 [Gev]        P4_2 [Gev]        P4_3 [Gev]        P5_1 [Gev]        P5_2 [Gev]        P5_3 [Gev]     Q_factor   alpha_QCD  Color chains
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.6213876179E-02 -1.8324422030E-02  8.6775220502E-01 -2.2786533461E-02  5.0883642312E-02  1.4115817727E+01 -2.3427342718E-02 -3.2559220282E-02  1.6430068458E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -5.4646637366E-02 -6.7780219061E-02  1.3009244266E+00  4.4390131527E-02  5.8198349877E-02  1.3682930798E+01  1.0256505838E-02  9.5818691843E-03  1.6144775493E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  9.2245745786E-02 -7.4605377865E-03  8.4697355490E-01 -3.9094667258E-02 -4.1176812291E-03  1.4132902007E+01 -5.3151078528E-02  1.1578219016E-02  2.0124438002E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.1478938398E-02  5.7222193049E-02  1.9115810689E+00 -5.5122007443E-02 -2.9095852505E-02  1.3074852674E+01  1.3643069045E-02 -2.8126340544E-02  1.3566256838E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.7092646357E-02  1.1490757484E-01  4.4677052012E-01  4.1743303134E-02 -1.7618116977E-01  1.4514914516E+01 -8.8835949491E-02  6.1273594924E-02  3.8314964160E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.7532898604E-02 -1.2334286976E-01  4.9521800956E-01 -9.1322784690E-03  1.2669516989E-01  1.4469266040E+01 -1.8400620135E-02 -3.3523001289E-03  3.5515949987E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.3581143851E-02 -4.5422838592E-02  7.8200679930E-01 -1.1654490605E-02  7.6930865922E-02  1.4200210083E+01 -2.1926653246E-02 -3.1508027330E-02  1.7783117947E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.7474777772E-02 -1.7464953568E-02  4.8020975652E-01 -3.8412515973E-02  2.5187130306E-02  1.4498901608E+01  1.0937738201E-02 -7.7221767381E-03  2.0888635180E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.0559461403E-01 -1.4304832256E-01  3.7237064242E+00  6.9817800734E-02  9.7666089627E-02  1.1259155298E+01  3.5776813299E-02  4.5382232931E-02  1.7138278224E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -8.2853349471E-02 -7.6706017638E-02  1.7014955824E+00  3.4245821950E-02  8.6673760818E-02  1.3282103293E+01  4.8607527521E-02 -9.9677431799E-03  1.6401124533E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.3307497997E-02 -7.3185901164E-02  1.6110446686E+00 -8.0321680342E-02  4.6434480538E-02  1.3374437071E+01  6.7014182345E-02  2.6751420626E-02  1.4518260526E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.4406975143E-01  2.5066298277E-02  3.1407320654E+00 -2.0873003942E-01  7.7024989685E-02  1.1835536287E+01 -3.5339712012E-02 -1.0209128796E-01  2.3731647272E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  5.3669108927E-02  1.4539875097E-01  4.5646449863E-01 -8.9577519137E-02 -5.8052901981E-02  1.4497751235E+01  3.5908410210E-02 -8.7345848993E-02  4.5784266744E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.6775562460E-02 -2.5267992784E-02  7.6944662800E-01  3.4565349622E-02  3.4626939998E-02  1.4213953025E+01 -7.7897871628E-03 -9.3589472138E-03  1.6600347059E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -6.9978291792E-02  4.9540178304E-02  5.1388199021E+00 -2.5146486547E-02  4.1752321211E-02  9.8467751517E+00  9.5124778339E-02 -9.1292499515E-02  1.4404946209E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.8643850759E-01 -1.0860993247E-01  4.0210510707E+00  2.3196413036E-01  7.4900999354E-02  1.0958005985E+01 -4.5525622772E-02  3.3708933118E-02  2.0942944663E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.6302540733E-01  1.5444485607E-01  2.6061208227E+00  1.6376567960E-01 -2.1476695114E-01  1.2369372645E+01 -7.4027227004E-04  6.0322095070E-02  2.4506532596E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.3915210864E-02  3.0340468172E-02  1.0918899783E-01  1.6587013250E-02  6.7999201141E-03  1.4830807648E+01 -6.0502224115E-02 -3.7140388286E-02  6.0003354666E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  8.0314122055E-04 -1.6088920793E-01  1.0984346959E+00 -3.6438176380E-02  1.6060610517E-01  1.3875198501E+01  3.5635035160E-02  2.8310276504E-04  2.6366803128E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -5.3366186949E-03  2.5109263408E-01  5.8407961766E+00 -1.0529400309E-01 -3.1695072992E-01  9.1332870363E+00  1.1063062179E-01  6.5858095842E-02  2.5916787135E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -8.4557573107E-03 -3.6079496948E-01  2.5392306785E+00  5.0734388532E-02  3.4478687160E-01  1.2418464225E+01 -4.2278631221E-02  1.6008097885E-02  4.2305096191E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -7.2192211349E-02  3.9666760010E-02  1.7766203395E+00  5.3378142816E-02 -8.8011994549E-03  1.3209122464E+01  1.8814068533E-02 -3.0865560555E-02  1.4257196672E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.5056938936E-02  7.5420775247E-02  6.3329275148E+00  5.3458880784E-02 -6.9686906204E-02  8.6510569736E+00 -8.8515819720E-02 -5.7338690424E-03  1.6015511582E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.2581547066E-01  3.0205840883E-02  1.5456607433E+00 -8.0195310095E-02  5.1827149487E-03  1.3436134962E+01 -4.5620160565E-02 -3.5388555832E-02  1.8204294288E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.4712972089E-01 -1.3071323165E-01  7.8936951771E+00 -2.3422338862E-01  5.9475784204E-02  7.0792151478E+00 -1.2906332273E-02  7.1237447444E-02  2.7089675104E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -4.9996761008E-02 -9.1011461982E-02  7.2875967703E+00  6.6065522471E-02  5.5627475671E-02  7.6945403331E+00 -1.6068761462E-02  3.5383986311E-02  1.7862896558E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.7700109353E-02 -1.9495884589E-02  1.4873188945E+00 -2.5430002260E-02 -1.0256191109E-03  1.3499413297E+01 -1.2270107093E-02  2.0521503700E-02  1.3267808120E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -6.8685661604E-02  7.1294771090E-02  3.7925996847E-01  7.1508528147E-02 -5.6760503995E-04  1.4585610197E+01 -2.8228665424E-03 -7.0727166050E-02  3.5129834319E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  6.4305898031E-02 -1.3885957490E-01  5.7432389313E-01 -1.7582846432E-01  1.1748421869E-01  1.4386314225E+01  1.1152256629E-01  2.1375356208E-02  3.9361881516E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -6.6753640264E-02 -4.0134543447E-02  8.4440733615E-01  2.8521481037E-02  5.9437553486E-02  1.4136808716E+01  3.8232159228E-02 -1.9303010039E-02  1.8783947404E-02| 6.532E+01  1.247E-01 
